sexo_jefe,edad_jefe,ingr_trim
1,77,11566.68
2,44,72635.84
1,38,42411.04
1,29,20385.23
1,38,22873.1
1,49,97152.45
1,48,65487.81
1,55,31437.42
1,29,56904.99
1,23,37877.55
2,42,27400.78
2,55,45739.74
1,61,154684.38
1,68,26063.53
1,80,14776.61
2,33,22010.86
1,65,13159.17
1,64,59905.2
1,72,22746.11
1,56,31380.86
2,68,33254.89
1,62,28793.83
1,36,23233.05
1,62,68091.96
1,47,318327.02
1,71,114856.53
2,33,56254.02
2,42,59358.33
2,51,22129.18
1,42,51137.81
1,48,84688.49
1,42,84467.2
1,43,38360.64
1,91,31817.69
2,61,41409.83
1,46,54059.16
2,55,14659.9
2,28,13154.69
2,68,13134.71
2,37,25185.27
1,48,45082.36
1,26,36546.21
1,55,20215.13
1,58,41302.51
1,57,17430.36
2,61,23947.79
2,82,15222.97
1,62,23509.13
2,41,42431.44
1,57,35901.63
1,62,19137.38
2,71,6024.04
1,53,44837.65
1,41,39786.85
1,33,34523.82
1,28,21311.2
1,49,61361.77
2,70,29809.62
1,27,60485.38
2,27,58423.23
2,58,31359.2
1,40,20001.35
1,38,52038.35
2,52,21592.93
2,48,22815.89
1,67,26362.83
1,50,25441.62
2,23,40597.82
1,54,41635.94
1,51,19836.59
2,58,13600.59
2,57,7161.54
1,18,33538.87
1,29,43410.86
1,46,79709.87
1,44,24737.38
2,40,63357.78
1,52,32801.13
1,63,24953.11
1,29,71812.7
1,56,46367.18
2,56,64909.87
1,45,32050.81
1,31,27840.28
2,47,53363.51
1,63,63273.4
2,76,39395.08
1,81,12145.64
2,45,40672.42
1,63,17084.09
1,41,51752.46
2,36,30585.25
1,51,29365.87
2,70,61713.12
2,59,104545.18
1,49,55919.97
1,37,35035.62
2,53,23122.76
2,32,34533.31
2,62,15767.32
2,33,9512.46
1,58,28517.86
1,90,25788.2
2,56,26926.28
2,62,75311.92
1,48,61432.11
2,27,14673.91
1,39,22886.41
2,63,22098.89
1,39,33942.3
1,18,32867.37
2,56,68932.57
1,51,72539.92
2,66,10326.01
1,50,145009.52
2,85,15428.14
2,49,56512.03
1,58,65230.44
2,56,19192.84
1,54,164878.08
1,65,75962.49
1,39,169985.15
1,28,43770.47
1,77,34010.69
1,33,83322.58
1,44,82236.84
2,55,33403.16
1,94,29091.89
1,69,27022
1,30,39143.32
1,33,68842.6
1,34,149983.79
1,56,96628.38
1,68,39826.54
2,26,24735.29
2,78,47665.52
2,40,86593.9
2,59,23365.22
1,32,26609.92
1,40,58597.16
1,75,35887.96
1,26,38870.32
1,23,35951.08
1,65,65602.6
2,65,20511.91
2,94,116369.77
1,32,21491.79
1,42,29156.5
1,26,31993.67
1,25,31941.77
1,62,49352.45
1,49,107218
2,49,27856.42
2,40,46427.53
1,71,71425.34
2,75,30075.06
1,36,26172.01
1,35,22426.34
1,44,61793.7
1,61,8649.42
1,42,31430.41
1,35,33735.75
1,45,24597.15
2,55,18898.72
1,54,15858.85
1,44,33823.36
2,42,20365.4
1,56,61069.11
1,44,28195.69
1,42,23251.04
1,77,62473.26
1,31,39800.99
1,42,50879.97
1,54,32267.19
1,34,28737.86
1,43,38710.48
1,62,48860.65
2,39,30775.24
1,52,29635.59
1,49,42250.42
1,62,48909.09
2,63,6404.4
2,60,73534.21
1,56,158226.56
1,62,62846.59
1,71,10036.45
2,74,19485.23
1,46,72075.7
1,33,36299.98
1,56,39206.54
1,67,108795.41
1,58,61333.52
1,59,69334.66
2,57,50580.25
1,41,109031.31
1,53,35741.2
1,51,19734.22
2,41,46415.64
1,49,23460.23
1,82,10240.17
1,40,15040.94
2,46,47346.02
1,65,66469.58
1,62,30592.33
2,63,57862.27
1,32,41219.9
1,54,34656.26
2,62,125656.71
1,64,35559.59
1,77,20259.79
1,22,15885.24
1,22,29061.19
1,42,12122.95
1,46,22509.33
1,38,27840.14
1,46,21877.66
1,53,39304.26
1,65,13454.85
1,23,28587.21
1,54,187169.59
1,60,17264.92
1,80,31383.69
1,66,45908.08
1,64,410607.16
1,25,34523.34
1,35,36586.93
1,37,39684.31
2,35,26267.07
1,28,53919.32
1,35,28144.5
1,81,47965.01
1,67,49188.74
2,64,58139.7
1,49,62027
1,50,103180.32
1,39,35269.64
1,72,78147.52
2,45,50167.81
1,29,80015.01
2,57,46334.16
1,37,67475.37
1,82,32852.44
2,40,53003.08
1,30,23391.17
1,36,19422.52
1,36,32617.87
1,39,32122.44
1,45,23010.61
1,54,36431.86
1,22,36646.37
1,27,65133.64
1,42,17061.51
1,49,40785.24
1,65,30725.39
1,52,33772.11
1,61,44478.65
2,48,51481.23
1,62,7524.58
1,29,17156.49
1,42,20286.88
1,67,22551.62
1,44,45772.13
2,45,23483.58
1,44,53835.26
1,67,35079.7
1,77,11212.12
1,40,18489.27
1,50,20326.75
2,54,40339.3
1,23,31131.13
1,28,8651.71
1,38,28247.59
1,32,30841.44
1,29,24104.27
1,39,106568.23
1,42,30196.69
1,43,30059
2,59,9211.45
2,76,20513.77
1,33,33811.46
1,31,27087.88
1,57,44803.91
1,35,15442.76
2,34,24380.37
1,72,14807.62
1,37,27280.86
1,71,28983.63
1,57,160217.77
2,42,63740.9
1,29,129752.82
2,89,45831.46
1,36,36586.52
1,45,37663.96
1,59,246640.06
1,29,25234.69
1,67,41215.16
1,73,55814.5
1,53,166995.7
1,94,43829.84
1,76,54277.07
1,45,72442.6
1,59,33491.79
1,62,104060.31
2,86,51868.2
2,44,41993.26
1,94,25660.7
1,39,55178.85
1,41,29733.59
2,38,69346.45
1,49,66104.22
2,58,84716.09
1,83,140609.04
1,54,42023.52
1,63,33175.04
1,76,24700.43
1,59,22816.67
1,49,17869.85
1,56,39905.2
2,58,36147.52
1,49,45877.82
2,84,9945.88
1,34,24788.23
1,49,30047.13
1,55,25708.61
2,79,16780.51
2,66,32861.34
2,84,28876.43
1,72,36917.69
2,40,7766.82
1,35,37403.2
1,64,45318.07
2,74,22872.83
1,68,89302.93
1,75,9334.34
1,60,65019.21
1,49,145572.28
2,87,50105.86
1,54,97872.51
1,43,66563.39
1,39,17857.04
1,29,21708.06
2,70,16618.57
1,46,68539.45
1,38,22744.56
2,67,20227.2
2,99,37175.48
1,60,88766.11
1,53,28937.27
1,59,65302.01
1,76,39815.2
2,47,65448.78
1,55,34258.05
1,83,51327.6
1,87,87980.36
2,54,83872.74
2,47,64614.35
2,45,66177.42
1,87,102706.79
2,61,50607.52
1,74,168380.66
1,60,43559.69
1,50,58973.16
1,78,26999.98
1,73,58025.74
1,36,39005.31
1,78,78828.57
1,46,40244.25
1,67,53373.29
1,44,87042.75
1,49,26704.87
2,47,26592.81
2,53,51309.69
1,85,16518.39
1,40,36901.23
1,49,26903.73
2,52,6501.33
1,81,3450.72
2,24,13054.48
2,23,6601.68
1,52,22313.56
2,32,42586.44
1,30,59815.04
2,43,55014.55
1,45,29565.23
1,64,26948.05
2,44,31034.29
1,47,7759.78
2,56,35213.09
1,62,32012.83
2,69,19281.25
1,49,24168.18
2,43,111807.19
2,58,15786.87
1,43,43526.7
1,51,56451.29
2,43,41467.9
1,56,42670.87
1,46,42675.16
1,59,136424.55
1,63,84034.13
1,65,33295.56
2,37,14575.9
2,61,38461.63
1,62,25541.52
1,53,94499.68
1,55,56480.34
2,81,30083.08
1,43,16918.97
1,50,54582.02
2,43,27295.49
1,45,15258.06
1,24,33740.73
2,46,27441.77
2,49,28474.21
1,31,33276.08
1,48,55957.74
1,85,56114.73
2,83,17400.77
1,48,22809.82
1,39,66970.21
1,29,116785.68
2,68,21260.64
1,61,22930.61
2,44,23161.53
1,32,23730.38
1,65,59978.7
1,37,49256.79
1,40,81660.05
2,52,22543.54
2,19,14922.09
1,57,22094.48
2,55,24603.22
1,56,49967.32
2,85,48875.13
1,52,9787.49
1,77,30799.42
2,50,33840.94
2,32,17826.5
1,57,49849.82
1,80,49486.6
1,37,23075.39
2,70,71135.08
2,39,29231.07
1,63,75935.9
1,62,25274.92
1,53,22276.56
1,33,64925.69
1,27,18788.15
1,60,27444.45
1,36,24434.64
2,60,18967.46
1,42,24068.99
1,35,26911.93
1,35,45035.49
1,63,35476.76
1,34,19447.81
1,77,110384.25
2,61,33066.07
1,47,51950.72
2,71,10085.02
1,28,37124.03
1,35,32016.38
2,74,21801.62
2,53,48162.28
2,60,20680.32
1,33,17508.19
2,67,17712.41
2,65,10496.01
2,45,11494.55
2,69,8145.8
1,50,11120.61
1,27,60169.46
1,52,59895.26
2,64,13637.44
1,64,50159.83
1,81,63317.16
1,44,54739.17
1,47,29754.89
1,36,43481.09
2,54,45362.42
1,46,38159.09
1,35,59693.25
1,51,63885.22
1,58,22492.3
1,28,37218.96
2,80,7515.92
1,55,18236.06
1,20,38360.6
1,77,44516.53
1,88,37985.46
1,28,29763.2
1,43,29511.94
2,61,33859.28
1,60,52313.79
1,83,29748.67
1,41,38187.56
1,49,87198.56
1,43,23136.82
1,27,25958.06
1,43,25042.34
1,36,37322.2
1,58,25880.35
1,24,18441.78
1,43,37720.17
1,53,64754.51
1,40,32282.6
1,49,45808.62
2,87,35803.62
1,33,53804.33
2,60,55365.53
1,43,29958.43
1,35,30810.29
1,55,30591.91
1,44,40639.62
2,73,63319.48
1,43,21979.3
1,51,21161.47
1,59,17024.38
1,66,38026.24
2,47,16083.56
1,72,55012.94
2,74,9693.15
1,24,20371.14
1,53,19427.06
1,53,22871.3
2,41,26484.16
2,40,16122.35
1,65,31013.2
1,27,36966.33
1,60,77064.47
1,79,9416.48
2,49,39762.28
1,33,34600.41
1,32,99397.61
2,56,34730.9
1,38,16214.66
2,67,28347.75
1,28,17009.73
1,57,19838.31
1,34,30993.95
1,23,25036.98
1,20,17119.55
2,86,10674.79
1,48,8234.62
1,84,10162.36
1,44,29402.89
1,73,44090.53
2,84,7204.56
2,58,72101
1,45,27617.53
1,40,18586.92
2,40,23624.97
1,53,18920.88
1,94,22469.51
2,68,52211.44
1,36,44557.77
1,68,12454.38
1,60,140227.84
1,32,41365.12
1,49,5852.43
2,54,32007.92
2,67,15364.21
1,58,19625.16
1,76,31857.3
2,48,25407.13
2,78,42678.5
1,29,23067.57
1,69,53154.06
1,52,27220.08
1,36,41891.06
1,32,32426.93
1,72,40096.75
1,51,80412.46
1,32,21821.5
1,57,59884.48
1,63,36024.67
1,42,26579.95
1,83,53797.35
1,31,32245.93
1,53,27737.69
1,36,28276.19
1,40,34296.92
1,77,34107.92
2,64,27867.84
1,53,41921.3
1,27,15255.72
1,75,12264.09
2,81,17669.38
1,40,11549.81
1,70,39887.46
1,42,47234.51
2,72,12502.78
2,70,4679.87
1,56,15114.56
1,57,22958.48
1,46,30751.21
1,69,38587.11
1,74,51865.08
2,84,16032.76
1,65,55824.55
1,32,40377.03
1,76,23362.6
1,63,61303.25
2,75,39823.74
2,40,15834.07
2,40,17155.32
1,67,34752.25
1,61,24987.04
1,52,15779.98
1,64,6821.3
1,36,45989.44
1,33,29438.96
2,28,20594.39
1,29,49594.48
1,38,19663.03
1,31,18072.53
1,33,14478.26
2,59,15471.96
2,64,41106.79
1,25,24561.57
1,41,26674.15
1,35,30594.46
1,18,23430.91
1,42,27649.28
1,38,31278.68
1,48,82460.64
1,25,58233.26
1,39,55503.94
1,82,15457.46
1,55,87487.22
2,52,10873.01
1,28,51467.21
2,25,29508.19
1,26,24563.11
1,31,78255.7
1,31,148317.99
1,47,50269.74
2,71,24679.65
1,68,122823.89
2,48,29874.96
1,25,21103.02
2,81,12401.7
2,72,64254.28
2,73,12475.72
1,41,63961.29
1,49,70598.74
1,61,22226.8
1,65,37505.72
1,80,58155.86
1,33,23252.8
1,30,25194.93
1,67,7172.34
1,48,34841.94
1,51,68608.35
2,39,112017.55
1,39,26588.98
1,28,32685.08
1,48,28484.39
2,83,17264.74
1,53,73784.14
2,72,15074.67
2,50,48147.53
1,54,34248.7
1,46,29502.19
1,44,36237.99
1,54,19306
1,71,24659.18
1,30,49267.96
1,80,6064.88
1,39,116185.57
1,44,23130.53
1,20,18715.51
1,44,36106.46
1,72,17265.88
1,57,30429.36
1,22,15226.21
1,40,19076.08
1,31,29597.88
1,45,22782.27
1,57,42207.93
1,32,8368.84
1,62,7072.61
2,59,26262.97
1,34,21913.74
1,38,84901.94
1,39,40005.69
1,38,17093.66
2,54,35525.67
1,41,40374.42
1,75,47488.28
1,42,22148.25
2,60,33308.49
1,63,18593.52
1,22,27906.96
1,67,42338.46
1,53,726605.81
1,57,15947.87
1,22,18235.71
1,24,27433.27
2,48,17403.3
2,70,4898.86
2,60,8925.83
1,19,15260.86
1,41,29975.45
1,55,18904.88
1,41,17556.44
1,33,22349.93
1,58,49378.62
1,25,53562.99
2,33,18031.3
2,91,14197.69
1,86,12661.47
1,40,23311.46
2,48,41187.5
2,76,13747.74
1,52,27334.39
1,70,59538.95
2,50,17288
1,66,67892.65
1,54,28254.36
1,24,11869.2
1,62,20275.49
2,40,27539.83
1,55,47333.7
2,37,27034.69
2,32,39364.56
1,33,19070.39
1,70,11763.77
1,43,21674.59
2,67,28206.21
2,69,19214.58
1,78,30690.69
1,46,60892.29
1,58,28491.03
1,61,52569.49
1,36,29408.64
2,54,62153.67
1,80,11849.93
1,36,22977.17
1,65,47120.51
2,33,17139.95
2,64,26879.68
1,24,51423.96
2,76,46052.45
1,59,27840.04
1,50,22095.53
1,55,84839.27
2,41,19002.85
1,54,191282.7
1,61,150019.44
1,49,40730.35
2,65,15958.99
2,21,23606.54
2,34,30319.66
2,63,19180.31
1,40,38729.49
1,54,66344.24
2,85,61896.93
1,70,66742.8
1,64,56422.6
1,78,100220.58
1,58,25738.12
1,42,30250.85
1,70,29966.78
2,70,14146.59
1,70,19300.51
1,29,14968.47
1,55,12508.46
1,70,22859.72
1,27,29759.08
1,42,36651.38
1,68,23754.09
1,66,20438.96
1,73,18558.56
1,74,34029.33
1,25,33298.02
1,41,42154.82
1,36,46729.3
1,66,17488.76
2,86,12360.86
2,77,8381.64
1,58,36900.92
1,58,85231.3
2,58,32459.37
1,42,21549.62
1,29,28715.29
1,63,10657.44
1,49,56272.35
2,29,53999.97
1,42,45193.75
2,50,16611.49
1,42,26126.07
1,48,90514.4
1,63,50668.91
1,53,114539.01
1,69,20434.42
1,23,23626.92
1,52,257861.78
1,48,90656.67
1,25,26983.68
1,48,54324.55
1,54,33124.93
1,40,26133.01
1,66,33340.56
2,68,23788.51
1,82,11450.9
1,38,21750.31
2,46,33714.56
1,44,39067.52
2,47,14206.29
1,55,60642.92
1,63,27079.99
1,58,19808.97
1,87,33492.02
1,56,38701.24
1,48,16842.3
2,58,44731.68
1,32,42882
1,33,33371.59
1,48,51651.6
1,47,67662.27
1,44,26954.92
1,40,89646.14
2,63,18887.99
1,36,29210.66
1,59,18785.9
1,48,42046.34
1,37,179988.1
1,84,7722.86
1,67,7626.96
1,65,16424.23
2,63,17790.51
1,47,40285.84
1,55,90946.69
1,29,44793.9
1,36,28412.3
1,49,78244.58
2,85,7059.83
1,45,21187.57
2,70,17778.66
1,56,18167.86
2,37,61071.62
2,50,9685.87
1,48,21286.22
1,41,77638.52
1,37,50707.86
1,56,33229.3
1,56,54306.41
1,36,30509.46
1,69,31419.51
1,76,53060.45
1,56,66041.03
1,65,27572.73
1,48,23842.37
1,26,32038.03
2,43,36369.48
1,27,15042.47
1,58,11300.64
1,73,23139.32
1,40,47709.8
1,32,27196.68
1,67,28696.85
1,37,24088.5
2,44,27863.38
1,37,32151.58
1,66,395995.04
2,32,6611.23
1,23,22318.03
1,30,27940.87
2,80,37858.01
1,47,34767.37
1,64,20019.46
2,49,10000.49
2,87,47982.01
2,44,16523.51
2,73,15757.56
1,67,36253.61
1,77,32159.85
2,88,12529.77
1,64,91745.87
1,80,20176.14
1,67,10777.46
1,85,9967.38
1,77,4963.24
1,53,21167.57
1,22,29433.68
1,58,13803.92
2,76,6572.58
1,42,50590.41
1,31,21747.52
1,38,14847.53
1,20,16067.2
2,87,32548.92
1,57,14280.7
2,36,22874.23
2,59,8606.21
1,36,29151.36
1,70,6217.18
1,29,14348.63
2,23,18072.57
1,39,13733.96
1,53,6564.42
1,47,17877.28
1,42,18066.25
1,51,27217.12
1,29,18875.52
1,31,26218.53
2,23,17773.85
2,88,23680.27
1,61,8093.74
1,35,22901.38
1,59,62250.48
2,38,36382.44
1,29,28457.82
1,43,21569.1
1,38,29818.65
1,38,20527.69
1,35,22626.69
1,51,31710.86
2,53,61461.09
1,64,13615.16
1,44,6946.35
2,30,21588.49
1,51,28692.84
1,74,9499.49
1,31,19533.64
1,39,14583.63
1,48,13307.83
1,40,45039.1
1,64,9438.8
1,58,68621.04
1,56,21686.35
1,52,17286.87
1,41,99514.38
2,36,16301.84
2,39,23139.33
2,38,51683.57
1,75,25050.46
2,24,11754.09
1,47,15856.42
1,25,30951.21
2,74,12175.88
1,52,33721.95
1,55,15499.15
1,32,35679.99
1,36,97458.49
1,25,20423.99
2,54,40597.81
2,64,53387.75
1,32,15947.21
1,32,68673.89
2,32,26107.54
1,36,23555.09
2,57,42726.45
2,47,48327.47
1,38,52528.08
1,47,93985.05
1,33,30612.77
1,29,49088.31
1,84,15210.98
1,59,19490.85
1,93,14590.61
1,51,25971.22
1,58,42266.21
1,38,19017.37
1,55,35424.35
2,76,30261.77
1,45,99279.23
1,61,51531.66
1,28,52893.96
1,26,30783.05
2,48,51767.43
1,52,95861.78
1,44,39128.76
1,27,35509.55
1,61,13445.88
1,32,20886.87
1,43,26000.92
1,32,10499.99
2,57,30363.43
1,52,12509.73
1,63,54370.24
1,70,15526.86
1,31,33945.63
2,68,38731.99
2,63,36347.49
1,44,16446.11
1,66,266113.64
1,46,38987.74
2,63,409593.39
1,28,19436.02
2,65,11227.7
1,30,29114.2
1,64,128742.48
1,24,29893.43
1,41,31256.99
1,54,144846.06
1,40,31600.48
2,95,7026.89
2,78,29241.82
1,28,28453.9
1,53,29991.1
2,70,31686.85
2,69,45911.2
1,79,52634.33
1,41,17494.39
2,33,29360.65
1,48,83703.93
1,47,58783.69
1,74,12993.43
1,24,18532.32
1,58,29471.38
1,31,19136.03
2,84,5989.12
1,32,19442.12
1,29,28331.06
1,43,49956.41
1,26,28947.34
1,37,26662.51
1,46,25406.52
1,43,35011.45
1,48,46503.9
1,29,24502.31
2,41,17701.38
1,40,40623.63
1,72,51863.16
1,81,13822.93
1,24,20527.69
1,52,50149.9
1,60,16075.6
1,27,25879.5
1,66,45790.15
1,34,51235.6
1,70,305876.08
2,50,38584.15
1,44,39098.86
2,33,35894.56
1,29,40341.57
2,17,13225.89
1,56,8208.4
1,49,80583.63
2,38,65208.24
1,80,15783.92
2,30,44489.63
1,74,58400.86
1,61,74033.46
1,78,24484.16
1,29,24791.9
2,30,31341.84
2,70,10814.32
1,40,112819.3
1,61,10763.1
1,51,60994.38
1,48,64076.58
1,42,90846.83
1,86,5375.71
1,46,68165.27
1,52,83859.68
1,79,10978.95
1,42,50755.89
1,24,27253.03
1,48,26489.06
1,23,17360.76
2,45,18710.8
1,22,11501.65
1,33,20630.8
1,43,27036.52
2,77,40704.01
1,28,20670.61
1,38,23061.21
1,35,60917.53
1,56,75590.81
1,42,83357.81
2,59,16182.8
1,24,24450.01
1,19,24004.86
1,37,62689.98
1,15,23601.74
1,34,17558.65
1,42,53405.9
1,45,22198.54
1,42,36090.68
1,23,19076.07
1,78,22581.88
1,52,65227.09
1,58,37660.33
2,60,9379.15
1,85,19989.17
1,26,12144.7
1,42,64659.59
2,36,21879.09
1,39,24555.91
1,69,13092.79
2,44,49701.76
2,33,38075.47
1,42,135032.85
1,68,20198.33
1,64,19819.64
1,53,37967.19
1,49,52268.82
1,65,9410.86
1,57,28012.12
2,82,8479.96
1,40,35577.4
1,40,17918.64
1,40,24632.05
2,35,15770.1
1,44,31619.32
1,34,26811.89
1,46,14793.42
2,63,26909.22
1,52,22517.32
2,38,23679.63
2,74,6882.29
1,79,44804.19
1,89,62724.44
1,72,12985.27
1,67,33957.47
2,38,21710.93
1,42,6469.76
2,74,6882.41
2,46,8901.63
1,48,16446.59
1,44,28972.66
1,31,22134.42
1,57,11537.68
1,64,14796.05
1,69,21443.46
1,53,10340.37
1,34,21226.84
1,38,26682.66
1,35,26398.81
1,59,11120.61
1,26,14884.28
1,43,27984.82
1,47,27481.84
1,59,44662.21
1,47,15136.35
1,43,19186.22
1,92,26013.26
1,35,19946.54
1,38,24210.06
1,53,46036.03
1,28,10126.93
1,48,53595.25
2,70,15956.87
1,33,23289.74
1,78,27552.77
2,68,50280.88
1,42,48682.97
1,66,16722.24
2,72,5405.02
1,42,24985.52
1,25,23281.86
2,62,32989.39
1,41,16587.16
1,37,12254.91
2,69,3702.96
1,53,6137.55
1,27,11393.71
1,93,17394.34
1,40,13880.22
1,53,21594.19
1,61,24958.1
1,67,18396.39
1,65,8022.33
2,76,10302.63
1,49,31619.4
1,42,42983.62
1,64,18939.93
1,47,25547.96
1,60,25635.92
1,58,16053.52
1,53,33019.78
1,25,16996.48
1,28,17900.55
1,39,112578.16
1,29,75114.52
1,44,42973.96
2,67,58373.73
1,33,41237.42
1,69,162556.2
1,40,55082.25
1,53,413843.28
1,27,26861.91
2,72,67413.8
1,88,21944.89
1,41,20721.28
1,48,71938.8
1,72,10342.17
1,78,15104.03
1,26,44927.44
2,79,6981.93
1,73,69234.07
1,26,34411.82
2,28,11910.45
1,75,9528.22
1,58,107059.07
2,35,22985.92
1,36,44749.93
1,44,19395.97
1,39,22375.49
2,49,21467.1
1,27,21800.1
1,55,38729.63
1,47,36153.43
1,24,21266.98
1,25,22777.68
1,77,62810.56
1,52,24663.91
1,46,47768.45
2,82,22116.36
1,44,19499.25
1,37,18512.58
1,70,140273.81
1,29,25507.28
1,36,50769.87
1,54,22520.3
1,26,22784.15
1,64,55091.79
1,32,24820.61
1,32,22184.28
1,40,58500.52
1,65,51617.14
1,55,65024.59
2,51,85303.31
1,41,58784.73
1,20,19378.04
2,63,6300.15
1,40,55788.46
2,43,26190.35
1,20,21365.51
1,68,21209.96
2,49,24854.12
1,39,68960.85
1,18,24658.32
1,41,21444.41
1,27,24491.2
2,52,30248.51
1,59,1583.67
1,57,14642.35
2,30,13819.67
1,59,51073.75
1,37,17095.08
2,81,20896.7
2,45,65995.05
1,40,15679.96
1,82,17174.2
1,42,21572.02
1,41,30878.52
1,41,21021.53
2,69,7158.99
1,52,17805.26
1,51,18492.76
1,80,14361.73
2,53,8874.77
2,66,19454.08
2,74,17774.72
1,66,24424.11
1,85,16725.05
2,50,7027.71
1,48,7424.24
2,87,3678.68
2,40,14542.6
1,28,10795.07
2,72,28163.84
1,38,14377.03
2,86,25873.57
1,69,21802.62
1,62,20579.22
2,44,12993.65
2,25,14823.75
2,43,13542.65
2,32,15460.84
1,24,18615.98
1,80,29857.82
1,44,47501.3
1,35,22777.69
1,29,12946.17
1,42,25433.64
1,34,13288.55
2,97,18453.8
1,49,47384.15
2,67,16222.72
1,33,27194.34
2,40,45568.32
1,38,51050
2,35,46539.84
1,37,22361.57
1,44,35668.45
1,76,11081.79
1,30,8443.27
1,37,12212.94
1,34,4348.45
1,31,10933.96
1,77,28086.54
1,65,6356.04
1,40,38158.65
1,25,17767.84
1,34,5706.68
1,41,6740.92
2,40,9152.75
1,40,13906.62
1,47,11241.46
1,41,7138.51
1,30,9295.07
2,75,21657.24
1,47,30995.26
1,71,26572.38
1,65,11551.65
2,40,22318.54
1,65,10097.78
1,55,53315.71
1,58,28848.62
1,42,216321.19
2,65,32834.51
2,58,29029.09
1,69,36593.52
1,36,23689.02
1,68,52729.23
1,46,47791.85
1,21,33393.5
1,30,29337.53
2,54,31029.62
1,42,76800.97
2,46,103441.54
1,32,153806.74
1,53,74102
1,50,78548.82
2,45,16408.49
1,46,62646.85
1,61,25593.42
2,63,31736.48
2,58,15886.63
1,57,22190.16
1,36,35531.01
1,31,23040.97
1,36,32848.92
1,45,240713.5
1,52,44228.88
1,38,101207.39
1,57,172795.58
1,35,49113.37
1,24,23687.87
1,33,36750.37
2,57,35032.8
1,48,59443.14
1,70,93265.15
2,75,29061.89
1,66,36381.81
2,23,15998.35
1,38,91462.67
1,28,33354.72
2,58,70356.45
1,46,69109.61
1,38,55404.26
1,46,41960.26
2,65,20488.78
1,68,25487.9
1,65,26234.72
1,20,28273.94
1,51,25204.88
1,44,26479.3
2,67,16629.17
1,29,19394.23
2,77,15417.37
2,42,19522.01
2,71,10075.25
1,42,76648.29
2,60,4657.47
2,36,28641.78
1,38,36950.93
1,36,12814.41
1,41,56871.7
1,53,14531.79
1,33,39270.46
1,45,79575.7
2,43,41360.64
1,25,32986.21
1,25,13338.68
1,28,18772.12
1,58,61686.85
2,32,60176.85
1,62,115254.08
1,80,26539.45
1,56,32316.17
2,36,24700.29
2,52,31931.08
1,17,39011.9
1,62,6274.01
2,48,37560.25
1,38,38411.46
1,34,32299.13
1,27,13119.73
1,40,32871.11
1,40,29120.6
1,66,7978.33
1,60,45533.86
1,57,19151.01
1,31,41280.77
1,54,30255.72
1,68,42144.43
1,60,26203.26
1,54,35980.31
1,53,38999.98
1,43,29114.74
2,63,27600.63
1,49,67599.54
1,59,46431.9
1,37,28456.66
2,61,49233.22
2,40,79731.64
1,56,109134.9
1,34,24222.99
1,39,42571.64
1,57,31266.47
1,27,42050.03
1,77,14366.21
1,26,29094.57
1,60,24063.04
1,34,34807.98
1,34,39008.62
1,28,20518.02
2,23,24039.83
1,38,58940.32
2,20,26461.88
1,58,16802.28
1,32,41037.45
2,25,41944.98
1,44,70977.06
1,21,41727.68
1,72,12849.54
1,39,16919.71
1,38,11538.43
1,35,12909.39
2,75,5853.76
2,35,36280.99
2,70,15416.42
2,58,11383.11
1,42,16595.37
1,49,19464.84
1,35,14075.37
1,51,5084.24
2,66,8379.49
2,44,15121.79
1,50,15553.03
1,38,39712.57
1,60,9593.43
2,68,11569.97
1,64,25504.91
2,37,29973.26
1,79,6640.34
2,61,28190.16
1,53,16391.78
2,34,29115.9
2,78,8425.34
2,82,24725.97
2,28,16269.27
1,38,10660.12
1,34,14548.2
1,60,8624.34
1,64,15617.08
1,31,50823.91
1,37,14791.37
1,27,11168.78
2,48,15847.73
2,74,8295.76
2,28,9415.63
2,81,15087.96
1,43,14140.49
1,50,38587.22
